datetime,tempmax,tempmin,temp,humidity,precipcover,preciptype,cloudcover,solarradiation,solarenergy,uvindex,sunrise,sunset,County,Lat,Lon,SunHours,SunHours(num),AVG Temp,Temp(Cel),Efficiency%,Potential Energy (W/m^2),,,,,,
2/21/2022,54.7,8.8,31.5,51.7,0,,48.9,88.6,7.3,4,6:44:51,17:43:21,Broomfield,39.953383,-105.052125,10.96,10.96,52.74358974,11.52421652,21.34757835,18.91395442,,,,,,
2/21/2022,33.6,22.9,30.1,43.5,4.17,['snow'],59.1,142.8,12.3,7,6:48:28,17:49:49,Chaffee,38.738246,-106.316972,11.1,11.1,43.32948718,6.294159544,21.87058405,31.23119402,,,,,,
2/21/2022,43.1,5,26,51.6,0,,20.8,106.3,9.2,4,6:33:45,17:34:51,Cheyenne,38.835387,-102.604585,11.1,11.1,52.74807692,11.5267094,21.34732906,22.69221079,,,,,,
2/21/2022,20.2,7.6,15.6,52.9,4.17,['snow'],46.1,261,22.6,8,6:47:00,17:46:08,Clear Creek,39.689403,-105.670791,10.98,10.98,30.27692308,-0.957264957,22.5957265,58.97484615,,,,,,
2/21/2022,39.6,22.3,29.6,43.8,8.33,['snow'],25,84,7.9,1,6:46:10,17:50:57,Conejos,37.213407,-106.176447,11.6,11.6,42.46794872,5.815527066,21.91844729,18.41149573,,,,,,
2/21/2022,39.6,24.2,30.8,37.9,0,,14.2,176.3,15.2,9,6:43:15,17:47:54,Costilla,37.277547,-105.42894,11.6,11.6,42.11987179,5.622150997,21.9377849,38.67631478,,,,,,
2/21/2022,68.2,13.4,41,33,0,,1.6,135.3,11.5,5,6:37:53,17:40:10,Crowley,38.321956,-103.787562,11.3,11.3,54.63653846,12.5758547,21.24241453,28.74098686,,,,,,
2/21/2022,43.8,21.3,30.2,41.5,0,,31.3,114.4,9.9,5,6:43:58,17:46:45,Custer,38.101994,-105.373515,11.3,11.3,47.09615385,8.386752137,21.66132479,24.78055556,,,,,,
2/21/2022,49.3,32,42.1,39.5,12.5,"['rain', 'snow']",67.8,21,1.7,1,6:54:48,17:55:52,Delta,38.861756,-107.864757,11.1,11.1,53.5025641,11.94586895,21.30541311,4.474136752,,,,,,
2/21/2022,52,4.8,29.8,50.7,4.17,['snow'],85.1,82.9,7.1,4,6:43:56,17:42:53,Denver,39.761849,-104.880625,10.96,10.96,52.00064103,11.11146724,21.38885328,17.73135937,,,,,,
2/21/2022,38.4,27.8,35.1,45.2,12.5,"['rain', 'snow']",70.6,104,9.1,5,6:56:11,17:59:47,Dolores,37.747602,-108.530383,11.5,11.5,48.24166667,9.023148148,21.59768519,22.46159259,,,,,,
2/21/2022,48.8,5.1,29.3,50.3,4.17,['snow'],63.9,99.1,8.6,4,6:43:36,17:43:34,Douglas,39.326435,-104.926199,10.98,10.98,49.63846154,9.799145299,21.52008547,21.3264047,,,,,,
2/21/2022,37.1,27.3,33,56.4,4.17,"['rain', 'snow']",63.5,81.5,7,3,6:51:01,17:50:17,Eagle,39.630638,-106.692944,10.98,10.98,44.175,6.763888889,21.82361111,17.78624306,,,,,,
2/21/2022,51.3,5.3,28.1,48.2,0,,35.1,85,7.4,4,6:40:21,17:40:21,Elbert,39.310817,-104.117928,11,11,48.11089744,8.950498575,21.60495014,18.36420762,,,,,,
2/21/2022,53.9,13.7,37.1,34.6,0,,67,96.1,8.4,4,6:41:25,17:42:33,El Paso,38.827383,-104.527472,11.1,11.1,51.20705128,10.67058405,21.4329416,20.59705687,,,,,,
2/21/2022,51.1,16.7,36.7,34.4,0,,64.8,82.1,7.2,4,6:44:34,17:46:33,Fremont,38.455658,-105.421438,11.1,11.1,50.81089744,10.45049858,21.45495014,17.61451407,,,,,,
2/21/2022,41.9,30.3,35.2,64.6,16.67,"['rain', 'snow']",61.3,80,6.8,3,6:55:51,17:55:12,Garfield,39.599352,-107.90978,10.98,10.98,49.45769231,9.698717949,21.53012821,17.22410256,,,,,,
2/21/2022,24.3,2.1,16.7,52,4.17,['snow'],46.1,249.3,21.6,8,6:46:38,17:45:22,Gilpin,39.861082,-105.528947,10.96,10.96,35.80384615,2.113247863,22.28867521,55.56566731,,,,,,
2/21/2022,34.7,14,25.7,60,0,,25.8,152.7,13.2,6,6:49:13,17:47:19,Grand,40.123289,-106.095876,10.96,10.96,37.11474359,2.841524217,22.21584758,33.92359925,,,,,,
2/21/2022,38.6,17.4,26.4,62.5,16.67,"['rain', 'snow']",56.4,95.5,8.1,4,6:51:26,17:52:56,Gunnison,38.669679,-107.078108,11.1,11.1,41.28525641,5.158475783,21.98415242,20.99486556,,,,,,
2/21/2022,30.5,19.2,25.1,54.4,8.33,['snow'],76.9,82.5,7.1,3,6:51:40,17:55:08,Hinsdale,37.811625,-107.383405,11.5,11.5,42.65128205,5.917378917,21.90826211,18.07431624,,,,,,
2/21/2022,39.8,19.2,30.6,34.9,0,,16.2,137.4,11.7,7,6:41:51,17:45:34,Huerfano,37.687815,-104.959928,11.5,11.5,47.02884615,8.349358974,21.6650641,29.76779808,,,,,,
2/21/2022,33.9,3.8,23.1,65.1,0,,56.7,123.1,10.6,5,6:50:49,17:47:36,Jackson,40.663432,-106.329248,10.93,10.93,38.85,3.805555556,22.11944444,27.22903611,,,,,,
2/21/2022,50.9,6.2,30.8,49.7,4.17,['snow'],75.7,91,7.8,6,6:45:11,17:44:33,Jefferson,39.58646,-105.245601,10.98,10.98,52.10448718,11.16915954,21.38308405,19.45860648,,,,,,
2/21/2022,65.9,12.1,37.8,38.7,0,,3.4,106.3,9.2,4,6:33:50,17:35:58,Kiowa,38.388466,-102.75621,11.3,11.3,54.46923077,12.48290598,21.2517094,22.59056709,,,,,,
2/21/2022,43,4.9,26,51.6,0,,21.3,70.8,6.1,3,6:34:17,17:34:18,Kit Carson,39.30534,-102.603023,11,11,52.73333333,11.51851852,21.34814815,15.11448889,,,,,,
2/21/2022,29.9,18,24.3,50.3,4.17,['snow'],28.6,158.1,13.9,7,6:49:08,17:49:25,Lake,39.204316,-106.349696,11,11,36.26089744,2.367165242,22.26328348,35.19825118,,,,,,
2/21/2022,40.7,28.8,34.3,57.2,4.17,"['rain', 'snow']",48.3,67.7,6.1,3,6:52:54,17:57:32,La Plata,37.287367,-107.839718,11.6,11.6,49.08653846,9.492521368,21.55074786,14.5898563,,,,,,
2/21/2022,42.3,4.7,26.9,58.6,4.17,['snow'],44,108,9.4,6,6:47:25,17:44:13,Larimer,40.663091,-105.482131,10.93,10.93,49.83653846,9.909188034,21.5090812,23.22980769,,,,,,
2/21/2022,62.1,15.4,43.5,25.3,0,,6.9,185.8,16.1,7,6:37:46,17:42:18,Las Animas,37.318831,-104.04411,11.6,11.6,53.37371795,11.87428775,21.31257123,39.59875734,,,,,,
2/21/2022,54.3,5.9,28,48.2,0,,34.1,81.6,7.1,4,6:37:32,17:38:17,Lincoln,38.99374,-103.507555,11,11,48.73653846,9.298076923,21.57019231,17.60127692,,,,,,
2/21/2022,32,2.1,19.6,66.3,0,,48.4,95.9,8.2,5,6:37:57,17:34:34,Logan,40.728091,-103.090464,10.93,10.93,49.93333333,9.962962963,21.5037037,20.62205185,,,,,,
2/21/2022,49,33.2,41.6,46.4,8.33,"['rain', 'snow']",58.2,33.8,2.9,2,6:57:22,17:58:05,Mesa,39.019492,-108.461837,11,11,54.60833333,12.56018519,21.24398148,7.180465741,,,,,,
2/21/2022,23.3,17,19.2,64.4,8.33,['snow'],66.7,143.5,12.5,6,6:49:41,17:53:30,Mineral,37.651478,-106.9323,11.5,11.5,38.50064103,3.611467236,22.13885328,31.76925445,,,,,,
2/21/2022,39.6,13.7,32.8,60.3,45.83,"['rain', 'snow']",75.7,57.2,4.8,2,6:58:12,17:55:13,Moffat,40.573984,-108.204521,10.95,10.95,44.3224359,6.845797721,21.81542023,12.47842037,,,,,,
2/21/2022,43.9,31.6,39,43.4,12.5,"['rain', 'snow']",63.5,46.5,4.1,2,6:55:59,18:00:30,Montezuma,37.338025,-108.595786,11.6,11.6,50.63653846,10.35363248,21.46463675,9.98105609,,,,,,
2/21/2022,46.7,31.3,41.8,39.3,8.33,"['rain', 'snow']",51.3,90.6,7.7,5,6:55:52,17:57:58,Montrose,38.413427,-108.263042,11.3,11.3,51.425,10.79166667,21.42083333,19.407275,,,,,,
2/21/2022,37.6,2.8,22.5,58.9,0,,38.6,127.2,10.9,5,6:40:15,17:37:59,Morgan,40.262354,-103.807092,10.95,10.95,50.53461538,10.29700855,21.47029915,27.31022051,,,,,,
2/21/2022,66.8,13.7,41.7,31.4,0,,0,135.9,11.6,7,6:37:07,17:40:23,Otero,37.88417,-103.72126,11.5,11.5,53.66346154,12.03525641,21.29647436,28.94190865,,,,,,
2/21/2022,38.8,25.2,33.8,44.5,8.33,"['rain', 'snow']",69.3,82.5,7.1,3,6:53:35,17:56:17,Ouray,38.1506,-107.767133,11.3,11.3,46.43141026,8.017450142,21.69825499,17.90106036,,,,,,
2/21/2022,27.4,18.4,23.7,50.4,4.17,['snow'],46.2,165.5,14.3,6,6:46:31,17:46:59,Park,39.118914,-105.717648,11,11,36.575,2.541666667,22.24583333,36.81685417,,,,,,
2/21/2022,35.5,5,22.5,59.6,0,,39.8,69.9,5.9,3,6:34:48,17:31:44,Phillips,40.594712,-102.345105,10.93,10.93,52.93974359,11.63319088,21.33668091,14.91433996,,,,,,
2/21/2022,35.9,26.9,32.2,52.7,4.17,['snow'],65.6,100.9,8.7,5,6:51:25,17:51:40,Pitkin,39.217533,-106.915943,11,11,43.6,6.444444444,21.85555556,22.05225556,,,,,,
2/21/2022,66,12,38.4,37.9,0,,4.3,139.8,12,7,6:31:53,17:34:59,Prowers,37.958181,-102.392161,11.5,11.5,54.42371795,12.45762108,21.25423789,29.71342457,,,,,,
2/21/2022,62.7,15.1,37.3,38.7,0,,7.6,130.5,11.3,6,6:40:31,17:43:09,Pueblo,38.170658,-104.489893,11.3,11.3,53.89038462,12.16132479,21.28386752,27.77544712,,,,,,
2/21/2022,39.3,18.4,33.9,57.6,41.67,"['rain', 'snow']",72.2,51.1,4.2,2,6:57:27,17:55:55,Rio Blanco,39.972606,-108.200685,10.96,10.96,45.39358974,7.440883191,21.75591168,11.11727087,,,,,,
2/21/2022,26.3,16.8,20.5,58.5,8.33,['snow'],54.3,181.1,15.7,6,6:47:35,17:51:46,Rio Grande,37.485763,-106.453214,11.6,11.6,40.18205128,4.545584046,22.0454416,39.92429473,,,,,,
2/21/2022,36.3,14.3,31.1,61.8,12.5,"['rain', 'snow']",84.3,84.7,7.3,3,6:53:13,17:50:27,Routt,40.48316,-106.985289,10.95,10.95,42.48653846,5.825854701,21.91741453,18.56405011,,,,,,
2/21/2022,43,18.5,29.8,44.2,0,,45.5,106.8,9.4,5,6:47:23,17:50:20,Saguache,38.033952,-106.246675,11.3,11.3,44.84679487,7.137108262,21.78628917,23.26775684,,,,,,
2/21/2022,36.3,24,31.1,48.2,0,,76.1,82.5,7.1,3,6:52:47,17:56:19,San Juan,37.781075,-107.670257,11.5,11.5,44.97564103,7.208689459,21.77913105,17.96778312,,,,,,
2/21/2022,39.4,26.4,35,43.4,8.33,"['rain', 'snow']",67.9,83.1,7,4,6:56:04,17:59:05,San Miguel,38.009374,-108.427326,11.5,11.5,47.36987179,8.538817664,21.64611823,17.98792425,,,,,,
2/21/2022,36.1,3.9,21.5,59.5,0,,44.9,79.1,6.8,4,6:35:11,17:31:27,Sedgwick,40.871568,-102.355358,10.93,10.93,51.87371795,11.04095442,21.39590456,16.92416051,,,,,,
2/21/2022,23.9,16,21.6,51.7,0,,59.1,188.3,16.3,7,6:48:47,17:48:05,Summit,39.621023,-106.137555,10.98,10.98,35.57307692,1.985042735,22.30149573,41.99371645,,,,,,
2/21/2022,52.5,12.1,34.8,38.4,0,,59.4,115,10,4,6:44:05,17:45:07,Teller,38.871994,-105.182552,11.1,11.1,50.39038462,10.21688034,21.47831197,24.70005876,,,,,,
2/21/2022,39,0.2,22.1,55.6,0,,41.9,67.5,5.8,3,6:37:30,17:35:57,Washington,39.965413,-103.209605,10.96,10.96,50.93076923,10.51709402,21.4482906,14.47759615,,,,,,
2/21/2022,39.8,4.2,24.3,62.6,0,,46,127.2,10.9,5,6:42:54,17:39:57,Weld,40.555794,-104.383649,10.95,10.95,49.63141026,9.79522792,21.52047721,27.37404701,,,,,,
2/21/2022,36.3,3.4,23.1,58.5,0,,37.3,72.4,6.2,3,6:34:24,17:32:46,Yuma,40.000631,-102.422649,10.96,10.96,52.40705128,11.33725071,21.36627493,15.46918305,,,,,,
2/28/2022,64.3,32.6,46.3,33.3,0,,47.2,214.2,18.4,8,6:31:50,17:48:24,Adams,39.874325,-104.331872,11.26,11.26,52.21666667,11.23148148,21.37685185,45.78921667,,,,,,
2/28/2022,54.4,2.4,26.9,40.7,0,,0.2,218.1,18.9,7,6:35:42,17:56:08,Alamosa,37.568442,-105.788041,11.33,11.33,44.25705128,6.809472934,21.81905271,47.58735395,,,,,,
2/28/2022,63.9,32.3,45.8,33.6,0,,47.2,208.4,18.2,8,6:31:38,17:48:36,Arapahoe,39.644632,-104.331733,11.26,11.26,52.12371795,11.1798433,21.38201567,44.56012066,,,,,,
2/28/2022,49.9,14.4,29.9,56.7,0,,0.4,204.5,17.6,8,6:40:27,18:01:29,Archuleta,37.202395,-107.050863,11.35,11.35,45.60769231,7.55982906,21.74401709,44.46651496,,,,,,
2/28/2022,64.2,25.2,42.6,20.3,0,,0,215.3,18.8,8,6:22:29,17:43:20,Baca,37.303144,-102.535457,11.33,11.33,55.19230769,12.88461538,21.21153846,45.66844231,,,,,,
2/28/2022,63.5,17.3,38.7,27.1,0,,0,199.1,17.3,7,6:25:10,17:45:00,Bent,37.931891,-103.077584,11.31,11.31,54.68974359,12.60541311,21.23945869,42.28776225,,,,,,
2/28/2022,55.8,30.1,42.1,38,0,,0,195.8,17.1,7,6:36:17,17:52:29,Boulder,40.094826,-105.398382,11.26,11.26,47.41602564,8.564458689,21.64355413,42.37807899,,,,,,
2/28/2022,62.5,32.9,46.8,31.5,0,,0,167.4,14,7,6:34:47,17:51:13,Broomfield,39.953383,-105.052125,11.26,11.26,52.74358974,11.52421652,21.34757835,35.73584615,,,,,,
2/28/2022,45.8,29,36,19.4,0,,0.1,250.1,21.7,9,6:38:47,17:57:18,Chaffee,38.738246,-106.316972,11.3,11.3,43.32948718,6.294159544,21.87058405,54.6983307,,,,,,
2/28/2022,65,20.9,41.9,24.9,0,,0,192.8,16.7,8,6:24:02,17:42:22,Cheyenne,38.835387,-102.604585,11.3,11.3,52.74807692,11.5267094,21.34732906,41.15765043,,,,,,
2/28/2022,22.4,9.4,16.4,44.7,0,,0,332,28.5,8,6:37:01,17:53:55,Clear Creek,39.689403,-105.670791,11.26,11.26,30.27692308,-0.957264957,22.5957265,75.01781197,,,,,,
2/28/2022,49.4,9.9,27.8,32.5,0,,1.5,240.4,20.6,8,6:36:58,17:57:59,Conejos,37.213407,-106.176447,11.35,11.35,42.46794872,5.815527066,21.91844729,52.69194729,,,,,,
2/28/2022,47.3,10.8,28.1,31.1,0,,2.6,197,17,9,6:34:01,17:54:56,Costilla,37.277547,-105.42894,11.33,11.33,42.11987179,5.622150997,21.9377849,43.21743625,,,,,,
2/28/2022,62.9,20.8,41.2,26.1,0,,0,188.1,16.4,7,6:28:20,17:47:31,Crowley,38.321956,-103.787562,11.31,11.31,54.63653846,12.5758547,21.24241453,39.95698173,,,,,,
2/28/2022,51.4,22.9,35.6,30,0,,3.2,202.3,17.7,8,6:34:29,17:54:03,Custer,38.101994,-105.373515,11.31,11.31,47.09615385,8.386752137,21.66132479,43.82086004,,,,,,
2/28/2022,51.6,22.9,35.2,54.9,0,,0,204.1,17.6,7,6:45:05,18:03:24,Delta,38.861756,-107.864757,11.3,11.3,53.5025641,11.94586895,21.30541311,43.48434815,,,,,,
2/28/2022,63.8,31.9,45.5,33.6,0,,47.8,167.9,14.4,7,6:33:56,17:50:42,Denver,39.761849,-104.880625,11.26,11.26,52.00064103,11.11146724,21.38885328,35.91188465,,,,,,
2/28/2022,46.6,20.7,32.5,52.1,0,,3.3,241.5,20.9,8,6:46:48,18:06:58,Dolores,37.747602,-108.530383,11.33,11.33,48.24166667,9.023148148,21.59768519,52.15840972,,,,,,
2/28/2022,58.5,29.7,41.4,36,0,,24.9,204.8,17.7,7,6:33:44,17:51:15,Douglas,39.326435,-104.926199,11.28,11.28,49.63846154,9.799145299,21.52008547,44.07313504,,,,,,
2/28/2022,39.4,10.4,23.2,58.9,12.5,"['rain', 'snow']",4.2,167.1,14.4,6,6:41:03,17:58:04,Eagle,39.630638,-106.692944,11.28,11.28,44.175,6.763888889,21.82361111,36.46725417,,,,,,
2/28/2022,58,25.1,39.5,32.6,0,,4.9,189.6,16.2,7,6:30:29,17:48:01,Elbert,39.310817,-104.117928,11.28,11.28,48.11089744,8.950498575,21.60495014,40.96298547,,,,,,
2/28/2022,57.9,28,43.2,23.3,0,,39.6,153.3,13.2,6,6:31:43,17:50:04,El Paso,38.827383,-104.527472,11.3,11.3,51.20705128,10.67058405,21.4329416,32.85669947,,,,,,
2/28/2022,56.2,31.8,43.4,24.6,0,,37.8,220,19.1,8,6:34:58,17:53:57,Fremont,38.455658,-105.421438,11.3,11.3,50.81089744,10.45049858,21.45495014,47.20089031,,,,,,
2/28/2022,46.2,13.3,27.7,56.8,0,,0.7,220.1,19.1,8,6:45:53,18:02:57,Garfield,39.599352,-107.90978,11.28,11.28,49.45769231,9.698717949,21.53012821,47.38781218,,,,,,
2/28/2022,28.7,13.5,21.7,35.8,0,,0,322.2,27.7,8,6:36:36,17:53:12,Gilpin,39.861082,-105.528947,11.26,11.26,35.80384615,2.113247863,22.28867521,71.81411154,,,,,,
2/28/2022,21.7,-5.5,6.6,62.2,0,,0,201.1,17.2,7,6:39:06,17:55:15,Grand,40.123289,-106.095876,11.26,11.26,37.11474359,2.841524217,22.21584758,44.67606948,,,,,,
2/28/2022,32.4,0.6,15.5,65.7,0,,1.2,209,18.1,7,6:41:46,18:00:24,Gunnison,38.669679,-107.078108,11.3,11.3,41.28525641,5.158475783,21.98415242,45.94687856,,,,,,
2/28/2022,39,21.8,30,32.3,0,,7.3,190.6,16.4,8,6:42:16,18:02:20,Hinsdale,37.811625,-107.383405,11.33,11.33,42.65128205,5.917378917,21.90826211,41.75714758,,,,,,
2/28/2022,44.8,23.7,34,22.7,0,,4.1,204.2,17.7,8,6:32:29,17:52:44,Huerfano,37.687815,-104.959928,11.33,11.33,47.02884615,8.349358974,21.6650641,44.2400609,,,,,,
2/28/2022,35.1,2.9,21.7,50.7,0,,5.6,210.7,18,7,6:40:31,17:55:43,Jackson,40.663432,-106.329248,11.25,11.25,38.85,3.805555556,22.11944444,46.60566944,,,,,,
2/28/2022,61.7,31.5,45.2,31.8,0,,35.7,158.2,13.6,6,6:35:14,17:52:18,Jefferson,39.58646,-105.245601,11.28,11.28,52.10448718,11.16915954,21.38308405,33.82803896,,,,,,
2/28/2022,63.9,14.7,37,29.3,0,,0,192.9,16.7,8,6:24:16,17:43:20,Kiowa,38.388466,-102.75621,11.31,11.31,54.46923077,12.48290598,21.2517094,40.99454744,,,,,,
2/28/2022,65.2,21.8,42.2,24.3,0,,0,203.2,17.8,8,6:24:26,17:41:58,Kit Carson,39.30534,-102.603023,11.28,11.28,52.73333333,11.51851852,21.34814815,43.37943704,,,,,,
2/28/2022,44,12,25.3,37.9,0,,3.2,213.9,18.3,8,6:39:19,17:57:03,Lake,39.204316,-106.349696,11.28,11.28,36.26089744,2.367165242,22.26328348,47.62116335,,,,,,
2/28/2022,53,19.8,34.1,55.3,0,,0,222.8,19.2,8,6:43:40,18:04:35,La Plata,37.287367,-107.839718,11.33,11.33,49.08653846,9.492521368,21.55074786,48.01506624,,,,,,
2/28/2022,58.2,26.6,42.2,42.8,0,,0,198.2,17,7,6:37:08,17:52:19,Larimer,40.663091,-105.482131,11.25,11.25,49.83653846,9.909188034,21.5090812,42.63099893,,,,,,
2/28/2022,62,23.4,41.6,20.9,0,,0,228.9,19.8,8,6:28:31,17:49:22,Las Animas,37.318831,-104.04411,11.33,11.33,53.37371795,11.87428775,21.31257123,48.78447553,,,,,,
2/28/2022,60.3,21.4,39.7,32.2,0,,4.7,186,16,8,6:27:47,17:45:51,Lincoln,38.99374,-103.507555,11.3,11.3,48.73653846,9.298076923,21.57019231,40.12055769,,,,,,
2/28/2022,64.2,26.9,43.5,43,0,,0,200.2,17.4,7,6:27:38,17:42:42,Logan,40.728091,-103.090464,11.25,11.25,49.93333333,9.962962963,21.5037037,43.05041481,,,,,,
2/28/2022,51.4,24.2,35.7,56.7,0,,1,215.7,18.5,7,6:47:36,18:05:39,Mesa,39.019492,-108.461837,11.3,11.3,54.60833333,12.56018519,21.24398148,45.82326806,,,,,,
2/28/2022,38.3,21,29.3,24.1,0,,4.6,230.2,20,8,6:40:20,18:00:39,Mineral,37.651478,-106.9323,11.33,11.33,38.50064103,3.611467236,22.13885328,50.96364024,,,,,,
2/28/2022,34.1,0,16.7,67.5,0,,5.1,234.9,20.4,8,6:47:56,18:03:18,Moffat,40.573984,-108.204521,11.25,11.25,44.3224359,6.845797721,21.81542023,51.24442212,,,,,,
2/28/2022,51.4,17.9,32.7,61.4,0,,0,214.8,18.4,8,6:46:44,18:07:34,Montezuma,37.338025,-108.595786,11.33,11.33,50.63653846,10.35363248,21.46463675,46.10603974,,,,,,
2/28/2022,48.1,21.2,32.9,57.2,0,,0,242.8,21,8,6:46:17,18:05:22,Montrose,38.413427,-108.263042,11.31,11.31,51.425,10.79166667,21.42083333,52.00978333,,,,,,
2/28/2022,62.4,28.8,44.7,39.8,0,,0.7,214.7,18.5,7,6:30:05,17:45:58,Morgan,40.262354,-103.807092,11.25,11.25,50.53461538,10.29700855,21.47029915,46.09673226,,,,,,
2/28/2022,62.9,16.1,37.5,29.5,0,,0,203.2,17.6,8,6:27:42,17:47:37,Otero,37.88417,-103.72126,11.31,11.31,53.66346154,12.03525641,21.29647436,43.2744359,,,,,,
2/28/2022,42.2,20.8,30.5,49.6,0,,5.7,190.6,16.4,8,6:44:05,18:03:35,Ouray,38.1506,-107.767133,11.31,11.31,46.43141026,8.017450142,21.69825499,41.356874,,,,,,
2/28/2022,39,16.7,26.5,32.8,0,,4.7,209.8,18.2,8,6:36:43,17:54:35,Park,39.118914,-105.717648,11.28,11.28,36.575,2.541666667,22.24583333,46.67175833,,,,,,
2/28/2022,68,30.1,47.3,31.5,0,,0,177.6,15.3,6,6:24:32,17:39:50,Phillips,40.594712,-102.345105,11.25,11.25,52.93974359,11.63319088,21.33668091,37.8939453,,,,,,
2/28/2022,42.2,12.8,24.7,57.6,4.17,['rain'],2.3,215.1,18.6,8,6:41:35,17:59:18,Pitkin,39.217533,-106.915943,11.28,11.28,43.6,6.444444444,21.85555556,47.0113,,,,,,
2/28/2022,64,14.9,37.1,28.5,0,,0,182.5,15.7,7,6:22:27,17:42:14,Prowers,37.958181,-102.392161,11.31,11.31,54.42371795,12.45762108,21.25423789,38.78898415,,,,,,
2/28/2022,62.9,25.4,42.1,32.3,0,,1.1,191,16.5,7,6:31:01,17:50:27,Pueblo,38.170658,-104.489893,11.31,11.31,53.89038462,12.16132479,21.28386752,40.65218697,,,,,,
2/28/2022,39.7,5.9,21.2,64.6,0,,4.5,235.1,20.3,8,6:47:23,18:03:48,Rio Blanco,39.972606,-108.200685,11.26,11.26,45.39358974,7.440883191,21.75591168,51.14814836,,,,,,
2/28/2022,42.6,18.3,29,21.6,0,,4.6,217.1,18.8,7,6:38:17,17:58:52,Rio Grande,37.485763,-106.453214,11.33,11.33,40.18205128,4.545584046,22.0454416,47.8606537,,,,,,
2/28/2022,35.5,7,20.3,62.4,0,,0.4,208.5,18.1,7,6:42:58,17:58:30,Routt,40.48316,-106.985289,11.25,11.25,42.48653846,5.825854701,21.91741453,45.69780929,,,,,,
2/28/2022,53.6,20.9,35.2,34.3,0,,0,244.5,20.9,9,6:37:55,17:57:36,Saguache,38.033952,-106.246675,11.31,11.31,44.84679487,7.137108262,21.78628917,53.26747703,,,,,,
2/28/2022,43.4,21,31,46.9,0,,6.8,190.6,16.4,8,6:43:24,18:03:30,San Juan,37.781075,-107.670257,11.33,11.33,44.97564103,7.208689459,21.77913105,41.51102379,,,,,,
2/28/2022,43.8,20.9,31.2,50.1,0,,4.9,221.6,19.3,8,6:46:37,18:06:21,San Miguel,38.009374,-108.427326,11.31,11.31,47.36987179,8.538817664,21.64611823,47.96779801,,,,,,
2/28/2022,67.2,29.4,46.4,34.3,0,,0,208.2,18,7,6:24:49,17:39:37,Sedgwick,40.871568,-102.355358,11.23,11.23,51.87371795,11.04095442,21.39590456,44.54627329,,,,,,
2/28/2022,31.6,17.5,25.2,31.4,0,,5.2,219.9,19,8,6:38:50,17:55:51,Summit,39.621023,-106.137555,11.28,11.28,35.57307692,1.985042735,22.30149573,49.0409891,,,,,,
2/28/2022,56.2,30.5,42.6,27,0,,32.9,198.8,17.1,8,6:34:22,17:52:39,Teller,38.871994,-105.182552,11.3,11.3,50.39038462,10.21688034,21.47831197,42.69888419,,,,,,
2/28/2022,63.1,33.4,45.6,24.2,0,,0,185.3,16.1,7,6:27:26,17:43:50,Washington,39.965413,-103.209605,11.26,11.26,50.93076923,10.51709402,21.4482906,39.74368248,,,,,,
2/28/2022,61.5,27.4,41.6,48.2,0,,2.3,214.7,18.5,7,6:32:39,17:48:01,Weld,40.555794,-104.383649,11.25,11.25,49.63141026,9.79522792,21.52047721,46.20446457,,,,,,
2/28/2022,68.7,26.9,45.7,28.3,0,,0,197.1,17.1,7,6:24:19,17:40:39,Yuma,40.000631,-102.422649,11.26,11.26,52.40705128,11.33725071,21.36627493,42.11292788,,,,,,
3/7/2022,28.7,5.4,18.2,71.4,0,,52,220.1,19,8,6:21:12,17:56:00,Adams,39.874325,-104.331872,11.56,11.56,52.21666667,11.23148148,21.37685185,47.05045093,,,,,,
3/7/2022,37.8,3.4,21.3,61.9,0,,48.3,185.2,16,7,6:25:47,18:03:01,Alamosa,37.568442,-105.788041,11.61,11.61,44.25705128,6.809472934,21.81905271,40.40888561,,,,,,
3/7/2022,28.5,6.4,18.2,71.8,0,,55.2,126.9,10.9,6,6:21:04,17:56:07,Arapahoe,39.644632,-104.331733,11.58,11.58,52.12371795,11.1798433,21.38201567,27.13377788,,,,,,
3/7/2022,30.6,6.7,18.8,81.8,4.17,['snow'],83,135.6,11.7,9,6:30:39,18:08:15,Archuleta,37.202395,-107.050863,11.61,11.61,45.60769231,7.55982906,21.74401709,29.48488718,,,,,,
3/7/2022,35.1,11.1,22.5,61.4,0,,16,233.9,20.2,8,6:12:39,17:50:08,Baca,37.303144,-102.535457,11.61,11.61,55.19230769,12.88461538,21.21153846,49.61378846,,,,,,
3/7/2022,32.8,8.3,20.9,69.4,4.17,['snow'],23.7,226.3,19.6,8,6:15:09,17:51:59,Bent,37.931891,-103.077584,11.6,11.6,54.68974359,12.60541311,21.23945869,48.06489501,,,,,,
3/7/2022,27.2,6.1,17.5,77.6,8.33,['snow'],21.8,114.8,10,6,6:25:35,18:00:09,Boulder,40.094826,-105.398382,11.56,11.56,47.41602564,8.564458689,21.64355413,24.84680014,,,,,,
3/7/2022,33.1,11.8,23.2,61.6,0,,22.2,179.2,15.2,7,6:24:07,17:58:51,Broomfield,39.953383,-105.052125,11.56,11.56,52.74358974,11.52421652,21.34757835,38.2548604,,,,,,
3/7/2022,21.3,6.5,13.2,78.8,8.33,['snow'],87.5,65.1,5.7,3,6:28:31,18:04:32,Chaffee,38.738246,-106.316972,11.6,11.6,43.32948718,6.294159544,21.87058405,14.23775021,,,,,,
